total decks: 1114
71, Kill Command, 2
71, Mana Wyrm, 2
70, Alleycat, 2
70, Animal Companion, 2
70, Ice Block, 2
69, Houndmaster, 2
69, Cairne Bloodhoof, 1
68, Crackling Razormaw, 2
68, Stonehill Defender, 2
68, Devolve, 2
67, Kun the Forgotten King, 1
67, Eaglehorn Bow, 2
65, Coldlight Oracle, 2
65, Primalfin Totem, 2
64, Saronite Chain Gang, 2
63, Barnes, 1
63, Gnomish Inventor, 1
63, Flame Imp, 2
62, Frost Nova, 2
62, Circle of Healing, 1
62, Auchenai Soulpriest, 1
59, Mind Control Tech, 1
58, Kindly Grandmother, 2
58, Firelands Portal, 2
58, Shadow Visions, 2
58, Malchezaar's Imp, 2
58, Soulfire, 2
58, Doomguard, 2
57, Ice Barrier, 1
56, Savannah Highmane, 2
55, Bearshark, 2
55, Archmage Antonidas, 1
53, Alexstrasza, 1
53, Blizzard, 2
53, Bloodlust, 2
52, Dirty Rat, 1
51, Acherus Veteran, 2
50, Sunkeeper Tarim, 1
50, Holy Nova, 1
49, Plague Scientist, 1
48, Mire Keeper, 1
48, Primordial Drake, 1
48, Y'Shaarj, Rage Unbound, 1
47, Babbling Book, 2
47, Shadow Word: Pain, 2
47, Darkshire Councilman, 2
46, Kirin Tor Mage, 2
46, Counterspell, 2
46, Dragonfire Potion, 2
46, Xaril, Poisoned Mind, 1
45, Saronite Chain Gang, 1
45, Deadly Shot, 1
45, Frost Lich Jaina, 1
45, Open the Waygate, 1
44, Ysera, 1
44, Scavenging Hyena, 2
44, Acolyte of Pain, 2
43, Kabal Crystal Runner, 2
43, Tirion Fordring, 1
42, Druid of the Swarm, 2
42, Mind Control Tech, 2
42, Deathstalker Rexxar, 1
42, Rallying Blade, 2
42, Naga Corsair, 2
42, Mortal Coil, 2
41, The Curator, 1
41, Righteous Protector, 2
40, Mark of Y'Shaarj, 2
40, Enchanted Raven, 2
40, Hydrologist, 2
40, Corpsetaker, 2
40, Defile, 2
39, Cabalist's Tome, 2
39, Molten Reflection, 2
38, Shadow Word: Death, 2
37, Dirty Rat, 2
37, Unleash the Hounds, 2
37, Eternal Servitude, 2
37, Siphon Soul, 2
36, Flamestrike, 1
36, Shadow Essence, 2
35, Power of the Wild, 2
34, Spikeridged Steed, 2
34, Obsidian Statue, 2
33, Living Mana, 2
33, Savage Roar, 2
33, Novice Engineer, 2
33, Binding Heal, 1
33, Blood Razor, 2
32, Twilight Drake, 2
32, Shadow Word: Horror, 2
32, Pint-Size Potion, 2
32, Abyssal Enforcer, 2
32, Execute, 2
31, Tracking, 2
30, Simulacrum, 1
30, Sleep with the Fishes, 2
29, Southsea Captain, 1
29, Mistress of Mixtures, 2
29, Holy Fire, 1
28, Meteor, 1
28, Potion of Madness, 2
27, Volcanic Potion, 1
27, Elise the Trailblazer, 1
27, Rockpool Hunter, 2
27, Blessing of Kings, 2
26, Murloc Warleader, 2
26, Murloc Tidecaller, 2
26, Gentle Megasaur, 2
26, Vilefin Inquisitor, 2
26, Southsea Deckhand, 1
26, Power Word: Shield, 2
26, Armorsmith, 2
26, Scourgelord Garrosh, 1
25, Argent Squire, 2
25, Kabal Talonpriest, 1
25, Mass Dispel, 1
25, Slam, 2
25, Battle Rage, 2
25, Shield Block, 2
24, Crypt Lord, 2
24, Polymorph, 2
24, Finja, the Flying Star, 1
24, Northshire Cleric, 2
24, Cold Blood, 1
24, Mortal Coil, 1
24, Earthen Ring Farseer, 2
23, Dire Wolf Alpha, 2
23, Mirror Entity, 2
23, Wickerflame Burnbristle, 1
23, Stonehill Defender, 1
23, Bloodlust, 1
23, Tainted Zealot, 1
22, Gluttonous Ooze, 1
22, Blazecaller, 2
22, Dread Corsair, 2
22, Cabal Shadow Priest, 1
22, Prince Valanar, 1
22, Drain Soul, 2
21, Fire Fly, 1
21, Cobalt Scalebane, 1
21, Arcane Giant, 2
21, Radiant Elemental, 2
21, Shadowcaster, 1
21, Hellfire, 1
20, Tracking, 1
20, Babbling Book, 1
20, Kabal Courier, 1
20, Eviscerate, 2
20, Crystalweaver, 2
20, Whirlwind, 2
19, Spreading Plague, 1
19, Mirror Entity, 1
19, Blizzard, 1
19, Free From Amber, 1
19, Kabal Talonpriest, 2
19, Preparation, 2
19, Kor'kron Elite, 2
19, Frothing Berserker, 2
18, Primordial Drake, 2
18, Innervate, 2
18, Crazed Alchemist, 1
18, Jeweled Macaw, 2
18, Bittertide Hydra, 1
18, N'Zoth, the Corruptor, 1
18, Wild Pyromancer, 2
18, Counterfeit Coin, 2
18, Twisting Nether, 2
18, N'Zoth's First Mate, 2
18, Brawl, 1
17, Ghastly Conjurer, 1
17, Spellbender, 1
17, Servant of Kalimos, 2
17, Argent Commander, 2
17, Coldlight Oracle, 1
17, Vicious Fledgling, 1
17, Valeera the Hollow, 1
17, Devolve, 1
16, Mark of the Lotus, 1
16, Dire Wolf Alpha, 1
16, Ice Block, 1
16, Polymorph, 1
16, Grimscale Chum, 2
16, Aldor Peacekeeper, 2
16, Greater Healing Potion, 2
16, Naga Corsair, 1
16, Twisting Nether, 1
16, Arcanite Reaper, 2
16, Upgrade!, 2
16, Bloodsail Cultist, 2
15, Counterspell, 1
15, Smuggler's Run, 2
15, Netherspite Historian, 2
15, Hallucination, 1
15, Shadowblade, 1
15, Hallucination, 2
14, Firelands Portal, 1
14, Water Elemental, 2
14, Mistress of Mixtures, 1
14, Truesilver Champion, 2
14, Consecration, 2
14, Drakonid Operative, 2
14, Shadow Bolt, 1
14, Fiery War Axe, 2
13, Pyros, 1
13, Fire Plume Phoenix, 2
13, Fan of Knives, 2
13, Bring It On!, 2
12, Deathwing, 1
12, Unleash the Hounds, 1
12, Stitched Tracker, 1
12, Burgly Bully, 1
12, Baron Geddon, 1
12, Frostbolt, 1
12, Stormwatcher, 1
12, Holy Smite, 2
12, Divine Spirit, 2
12, Silence, 2
12, Gadgetzan Auctioneer, 1
12, Twilight Drake, 1
12, Shadowcaster, 2
12, Gadgetzan Auctioneer, 2
12, Lightning Storm, 1
12, Blood Imp, 2
12, Abyssal Enforcer, 1
12, Ravaging Ghoul, 2
12, Dead Man's Hand, 2
11, Snowflipper Penguin, 2
11, The Black Knight, 1
11, Tol'vir Stoneshaper, 2
11, Cabalist's Tome, 1
11, Arcane Intellect, 1
11, Equality, 2
11, Thoughtsteal, 1
11, Defender of Argus, 2
11, Happy Ghoul, 2
11, Hellfire, 2
11, Drain Soul, 1
11, Mountainfire Armor, 2
11, Dead Man's Hand, 1
10, Deathwing, Dragonlord, 1
10, Power of the Wild, 1
10, Sea Giant, 1
10, Stitched Tracker, 2
10, Savannah Highmane, 1
10, Deadly Shot, 2
10, Arcanologist, 1
10, Fireball, 1
10, Divine Favor, 2
10, Grimestreet Enforcer, 2
10, Uther of the Ebon Blade, 1
10, Inner Fire, 2
10, Mimic Pod, 1
10, Sap, 1
10, Vanish, 2
10, Silverware Golem, 2
10, Doomguard, 1
10, Howlfiend, 1
10, Brawl, 2
9, Earthen Scales, 2
9, Tundra Rhino, 2
9, Mana Bind, 1
9, Pyroblast, 1
9, Medivh's Valet, 1
9, Stormwatcher, 2
9, Earthen Ring Farseer, 1
9, Jade Chieftain, 1
9, Mountain Giant, 2
9, Gnomeferatu, 2
9, Direhorn Hatchling, 2
8, Bloodsail Corsair, 1
8, Water Elemental, 1
8, Meteor, 2
8, Volcanic Potion, 2
8, Primordial Glyph, 1
8, Truesilver Champion, 1
8, Ragnaros, Lightlord, 1
8, Book Wyrm, 1
8, Spirit Lash, 2
8, Faceless Shambler, 1
8, Shadowstep, 1
8, Mimic Pod, 2
8, Sherazin, Corpse Flower, 1
8, Bloodfury Potion, 2
8, Voidwalker, 1
7, Swipe, 1
7, Malygos, 1
7, Hungry Crab, 1
7, Tundra Rhino, 1
7, Defender of Argus, 1
7, Steam Surger, 2
7, Tol'vir Stoneshaper, 1
7, Coldlight Seer, 2
7, Spikeridged Steed, 1
7, Rallying Blade, 1
7, Spellbreaker, 2
7, Argent Squire, 1
7, Glacial Shard, 2
7, Circle of Healing, 2
7, Tortollan Shellraiser, 1
7, Kabal Songstealer, 1
7, Inner Fire, 1
7, Counterfeit Coin, 1
7, SI:7 Agent, 1
7, Volcano, 1
7, Dark Iron Dwarf, 2
7, Possessed Villager, 1
7, Despicable Dreadlord, 1
7, Shadow Bolt, 2
7, Defile, 1
7, Siphon Soul, 1
7, Treachery, 2
7, Alley Armorsmith, 2
7, Shield Slam, 2
7, Public Defender, 1
6, Feral Rage, 1
6, Mana Wyrm, 1
6, Chillblade Champion, 2
6, Holy Nova, 2
6, Dark Iron Dwarf, 1
6, Deadly Poison, 1
6, Questing Adventurer, 2
6, Primalfin Totem, 1
6, Mountain Giant, 1
6, Krul the Unshackled, 1
6, Tainted Zealot, 2
6, Direhorn Hatchling, 1
6, Fire Plume's Heart, 1
5, Crypt Lord, 1
5, Pilfered Power, 2
5, Eaglehorn Bow, 1
5, Igneous Elemental, 2
5, Burgly Bully, 2
5, Flame Geyser, 2
5, Flamestrike, 2
5, Frost Nova, 1
5, Sindragosa, 1
5, Loot Hoarder, 2
5, Ghastly Conjurer, 2
5, Consecration, 1
5, Small-Time Recruits, 2
5, Abusive Sergeant, 2
5, Obsidian Statue, 1
5, Drakonid Operative, 1
5, Devour Mind, 1
5, Free From Amber, 2
5, Priest of the Feast, 2
5, Shadow Ascendant, 2
5, Faceless Shambler, 2
5, Youthful Brewmaster, 2
5, Lotus Assassin, 1
5, Vanish, 1
5, Lightning Storm, 2
5, Hex, 2
5, Sea Giant, 2
5, Volcano, 2
5, Possessed Villager, 2
5, Acherus Veteran, 1
5, Ravenous Pterrordax, 2
5, Shadowflame, 1
5, Dread Infernal, 1
5, Bloodworm, 2
5, Captain Greenskin, 1
5, Mortal Strike, 2
5, Slam, 1
4, Innervate, 1
4, Earthen Scales, 1
4, Genzo, the Shark, 1
4, Jade Spirit, 1
4, Eater of Secrets, 1
4, Rat Pack, 2
4, Hunter's Mark, 2
4, Nesting Roc, 1
4, Explosive Trap, 2
4, Yogg-Saron, Hope's End, 1
4, Kabal Lackey, 1
4, Blazecaller, 1
4, Blessing of Might, 2
4, Stampeding Kodo, 1
4, Divine Favor, 1
4, Doppelgangster, 1
4, Grimestreet Outfitter, 2
4, Aldor Peacekeeper, 1
4, Forbidden Healing, 1
4, Eternal Servitude, 1
4, Crystalline Oracle, 1
4, Netherspite Historian, 1
4, Divine Spirit, 1
4, Ancient Watcher, 2
4, Humongous Razorleaf, 2
4, Purify, 2
4, Mind Blast, 2
4, Plague Scientist, 2
4, Twin Emperor Vek'lor, 1
4, C'Thun, 1
4, Disciple of C'Thun, 2
4, C'Thun's Chosen, 2
4, Shadowblade, 2
4, Vilespine Slayer, 1
4, Jinyu Waterspeaker, 1
4, Howlfiend, 2
4, Lakkari Felhound, 2
4, Darkshire Librarian, 2
4, Clutchmother Zavas, 1
4, Bloodsail Raider, 2
4, Heroic Strike, 2
4, Battle Rage, 1
4, Grommash Hellscream, 1
4, Shield Slam, 1
3, Bright-Eyed Scout, 2
3, Crazed Alchemist, 2
3, Big Game Hunter, 1
3, Deathspeaker, 1
3, Druid of the Claw, 1
3, Giant Anaconda, 2
3, Infested Wolf, 1
3, Corpse Widow, 2
3, Flare, 1
3, Dispatch Kodo, 2
3, Devilsaur Egg, 2
3, Kabal Lackey, 2
3, Spellbender, 2
3, Inkmaster Solia, 1
3, Skelemancer, 2
3, Blessing of Kings, 1
3, Grimscale Chum, 1
3, Chillblade Champion, 1
3, Grook Fu Master, 1
3, Ivory Knight, 2
3, Don Han'Cho, 1
3, Lay on Hands, 1
3, Mindbreaker, 1
3, Happy Ghoul, 1
3, Bone Drake, 1
3, Acidic Swamp Ooze, 1
3, Thoughtsteal, 2
3, Curious Glimmerroot, 2
3, Auchenai Soulpriest, 2
3, Fan of Knives, 1
3, Shadow Sensei, 2
3, Jungle Panther, 2
3, Twilight Elder, 1
3, Reckless Rocketeer, 1
3, Jade Shuriken, 2
3, Jade Swarmer, 2
3, Perdition's Blade, 1
3, Razorpetal Lasher, 1
3, Gadgetzan Ferryman, 2
3, Rattling Rascal, 1
3, Spirit Echo, 1
3, Jade Chieftain, 2
3, Fire Elemental, 2
3, Kalimos, Primal Lord, 1
3, Deathspeaker, 2
3, Crystalweaver, 1
3, Ironbeak Owl, 1
3, Treachery, 1
3, Lakkari Sacrifice, 1
3, Blood-Queen Lana'thel, 1
3, Fiery War Axe, 1
3, Blood To Ichor, 2
3, Bloodhoof Brave, 1
2, Living Mana, 1
2, Hunter's Mark, 1
2, Fiery Bat, 2
2, Jeweled Macaw, 1
2, Ravasaur Runt, 2
2, Infested Wolf, 2
2, Hungry Crab, 2
2, Freezing Trap, 2
2, Cat Trick, 2
2, Cult Master, 2
2, Frozen Clone, 1
2, Flame Geyser, 1
2, Cone of Cold, 1
2, Arcane Giant, 1
2, Steward of Darkshire, 2
2, Murloc Tidehunter, 2
2, Argent Protector, 2
2, Equality, 1
2, Meanstreet Marshal, 2
2, Sword of Justice, 2
2, Blackguard, 2
2, Grook Fu Master, 2
2, Nerubian Unraveler, 2
2, Auctionmaster Beardo, 1
2, Ivory Knight, 1
2, Mindbreaker, 2
2, Infested Tauren, 1
2, Primalfin Lookout, 2
2, Mind Control, 1
2, Giant Wasp, 1
2, Forbidden Shaping, 2
2, Mind Vision, 2
2, Temple Enforcer, 2
2, Injured Blademaster, 2
2, Hemet, Jungle Hunter, 1
2, Archbishop Benedictus, 1
2, Awaken the Makers, 1
2, Blade of C'Thun, 1
2, Questing Adventurer, 1
2, Sprint, 1
2, The Caverns Below, 1
2, Stonetusk Boar, 2
2, Sap, 2
2, Mana Tide Totem, 1
2, Master of Evolution, 2
2, Hot Spring Guardian, 2
2, Lightning Bolt, 2
2, Ancestral Spirit, 2
2, Earth Elemental, 2
2, Forbidden Ritual, 1
2, Darkshire Councilman, 1
2, Sunfury Protector, 2
2, Bloodfury Potion, 1
2, Demonfire, 2
2, Succubus, 2
2, Lakkari Felhound, 1
2, Dread Infernal, 2
2, Soulfire, 1
2, Faceless Manipulator, 1
2, Lord Jaraxxus, 1
2, Sunwalker, 1
2, Mortal Strike, 1
2, Shield Block, 1
2, Forge of Souls, 1
2, Commanding Shout, 2
2, Whirlwind, 1
2, Inner Rage, 2
2, Sudden Genesis, 1
2, Rotface, 1
2, Blood To Ichor, 1
2, Ravaging Ghoul, 1
2, Armorsmith, 1
1, Giant Anaconda, 1
1, Dark Arakkoa, 2
1, Savage Roar, 1
1, Evolving Spores, 1
1, Claw, 2
1, Feral Rage, 2
1, Naturalize, 1
1, Soul of the Forest, 1
1, Jade Blossom, 1
1, Starfall, 1
1, Bright-Eyed Scout, 1
1, Ultimate Infestation, 1
1, Strongshell Scavenger, 2
1, Moonfire, 2
1, Shellshifter, 1
1, Grim Necromancer, 2
1, Nesting Roc, 2
1, Corpse Widow, 1
1, Knife Juggler, 1
1, Fiery Bat, 1
1, Venomstrike Trap, 1
1, Bearshark, 1
1, Piranha Launcher, 1
1, Timber Wolf, 2
1, Terrorscale Stalker, 2
1, Houndmaster, 1
1, Play Dead, 2
1, Trogg Beastrager, 1
1, Kindly Grandmother, 1
1, On the Hunt, 1
1, Scavenging Hyena, 1
1, Venomstrike Trap, 2
1, Snake Trap, 2
1, Cloaked Huntress, 2
1, Professor Putricide, 1
1, Snipe, 2
1, Arcane Shot, 2
1, On the Hunt, 2
1, Misdirection, 2
1, The Marsh Queen, 1
1, Tol'vir Warden, 2
1, Kabal Crystal Runner, 1
1, Potion of Polymorph, 1
1, Shimmering Tempest, 1
1, Faceless Summoner, 2
1, Arcane Missiles, 2
1, Steam Surger, 1
1, Forbidden Flame, 1
1, Ice Barrier, 2
1, Sorcerer's Apprentice, 1
1, Molten Giant, 2
1, Shimmering Tempest, 2
1, Simulacrum, 2
1, Grimscale Oracle, 1
1, Righteous Protector, 1
1, Grimscale Oracle, 2
1, Bluegill Warrior, 2
1, Bluegill Warrior, 1
1, Arrogant Crusader, 1
1, Howling Commander, 2
1, Lightfused Stegodon, 1
1, Stand Against Darkness, 2
1, Lost in the Jungle, 2
1, Cult Master, 1
1, Vinecleaver, 1
1, Menagerie Magician, 2
1, Bolvar, Fireblood, 1
1, Blackguard, 1
1, Skelemancer, 1
1, Fight Promoter, 1
1, Corpsetaker, 1
1, Grimestreet Enforcer, 1
1, Hammer of Wrath, 2
1, Coldlight Seer, 1
1, Frostwolf Warlord, 2
1, Forbidden Healing, 2
1, Corpse Raiser, 1
1, Hammer of Wrath, 1
1, Bone Drake, 2
1, Embrace the Shadow, 2
1, Mind Vision, 1
1, Worgen Infiltrator, 1
1, Leatherclad Hogleader, 1
1, Harvest Golem, 1
1, Lightwarden, 1
1, Polluted Hoarder, 1
1, Acolyte of Agony, 1
1, Worgen Infiltrator, 2
1, Giant Wasp, 2
1, Lightwarden, 2
1, Book Wyrm, 2
1, Holy Fire, 2
1, Forbidden Shaping, 1
1, Shifting Shade, 2
1, Tortollan Shellraiser, 2
1, Crystalline Oracle, 2
1, Volatile Elemental, 1
1, Shallow Gravedigger, 1
1, Shifting Shade, 1
1, Grave Shambler, 1
1, Shadow Rager, 2
1, Journey Below, 2
1, Nerubian Unraveler, 1
1, Master of Disguise, 2
1, Blade of C'Thun, 2
1, Doomcaller, 1
1, Obsidian Shard, 2
1, Shiv, 2
1, Obsidian Shard, 1
1, Undercity Huckster, 1
1, Ethereal Peddler, 2
1, Shiv, 1
1, Bilefin Tidehunter, 2
1, Arfus, 1
1, Tomb Lurker, 2
1, Jade Lightning, 1
1, Master of Evolution, 1
1, Rattling Rascal, 2
1, Nerubian Prophet, 2
1, Prince Taldaram, 1
1, Hex, 1
1, Maelstrom Portal, 1
1, Al'Akir the Windlord, 1
1, Far Sight, 2
1, White Eyes, 1
1, Madam Goya, 1
1, Hallazeal the Ascended, 1
1, Hot Spring Guardian, 1
1, Blood Knight, 1
1, Sanguine Reveler, 2
1, Argent Commander, 1
1, Blood Imp, 1
1, Devilsaur Egg, 1
1, Darkshire Librarian, 1
1, Knife Juggler, 2
1, Blastcrystal Potion, 1
1, Sunfury Protector, 1
1, Unwilling Sacrifice, 1
1, Summoning Portal, 1
1, Validated Doomsayer, 1
1, Meat Wagon, 1
1, Corrupting Mist, 1
1, Bane of Doom, 1
1, Kabal Trafficker, 1
1, Flame Imp, 1
1, Gnomeferatu, 1
1, Psych-o-Tron, 1
1, Summoning Portal, 2
1, Tar Lurker, 2
1, Meat Wagon, 2
1, Blastcrystal Potion, 2
1, Sacrificial Pact, 1
1, Sense Demons, 2
1, Felfire Potion, 1
1, Phantom Freebooter, 1
1, Arathi Weaponsmith, 2
1, Fool's Bane, 1
1, Bloodhoof Brave, 2
1, Rampage, 2
1, Public Defender, 2
1, Ancient Shieldbearer, 2
1, Beckoner of Evil, 2
1, Sleep with the Fishes, 1
1, Ticking Abomination, 2
