total decks: 1114
0.0040, Sherazin, Corpse Flower
0.0040, Clutchmother Zavas
0.0039, Steward of Darkshire
0.0039, Murloc Tidehunter
0.0039, Grimscale Oracle
0.0039, Bluegill Warrior
0.0039, Argent Protector
0.0039, Meanstreet Marshal
0.0039, Sword of Justice
0.0039, Auctionmaster Beardo
0.0039, Hammer of Wrath
0.0037, Bone Drake
0.0037, Twin Emperor Vek'lor
0.0037, C'Thun
0.0037, Disciple of C'Thun
0.0037, C'Thun's Chosen
0.0037, Master of Evolution
0.0037, Spirit Echo
0.0037, Hot Spring Guardian
0.0037, Fire Elemental
0.0037, Kalimos, Primal Lord
0.0033, Yogg-Saron, Hope's End
0.0032, Eater of Secrets
0.0032, Primalfin Lookout
0.0030, Pilfered Power
0.0030, Venomstrike Trap
0.0030, On the Hunt
0.0030, Freezing Trap
0.0030, Cat Trick
0.0030, Nerubian Unraveler
0.0030, Deadly Poison
0.0030, Sunfury Protector
0.0030, Ironbeak Owl
0.0030, Lakkari Sacrifice
0.0030, Blood-Queen Lana'thel
0.0029, Crystalline Oracle
0.0029, Devour Mind
0.0029, Shadow Ascendant
0.0028, Bright-Eyed Scout
0.0026, Youthful Brewmaster
0.0025, Ravasaur Runt
0.0025, Knife Juggler
0.0025, Inkmaster Solia
0.0025, Infested Tauren
0.0025, Lotus Assassin
0.0025, Lightning Bolt
0.0025, Ancestral Spirit
0.0025, Earth Elemental
0.0024, Giant Anaconda
0.0024, Genzo, the Shark
0.0023, Ancient Watcher
0.0023, Humongous Razorleaf
0.0023, Purify
0.0022, Acidic Swamp Ooze
0.0022, Phantom Freebooter
0.0022, Arathi Weaponsmith
0.0022, Fool's Bane
0.0022, Rampage
0.0022, Ancient Shieldbearer
0.0022, Beckoner of Evil
0.0022, Ticking Abomination
0.0020, Forbidden Ritual
0.0020, Demonfire
0.0020, Succubus
0.0020, Blastcrystal Potion
0.0020, Faceless Manipulator
0.0020, Lord Jaraxxus
0.0020, Summoning Portal
0.0020, Meat Wagon
0.0020, Sunwalker
0.0019, Arrogant Crusader
0.0019, Howling Commander
0.0019, Lightfused Stegodon
0.0019, Stand Against Darkness
0.0019, Lost in the Jungle
0.0019, Vinecleaver
0.0019, Menagerie Magician
0.0019, Bolvar, Fireblood
0.0019, Fight Promoter
0.0019, Frostwolf Warlord
0.0019, Corpse Raiser
0.0018, Big Game Hunter
0.0018, Druid of the Claw
0.0017, Mind Vision
0.0017, Giant Wasp
0.0017, Forbidden Shaping
0.0016, Frozen Clone
0.0016, Shimmering Tempest
0.0016, Cone of Cold
0.0015, Piranha Launcher
0.0015, Timber Wolf
0.0015, Terrorscale Stalker
0.0015, Play Dead
0.0015, Trogg Beastrager
0.0015, Snake Trap
0.0015, Cloaked Huntress
0.0015, Professor Putricide
0.0015, Snipe
0.0015, Arcane Shot
0.0015, Misdirection
0.0015, The Marsh Queen
0.0015, Tol'vir Warden
0.0015, Shadow Sensei
0.0015, Jungle Panther
0.0015, Blade of C'Thun
0.0015, Twilight Elder
0.0015, Reckless Rocketeer
0.0015, Jade Shuriken
0.0015, Jade Swarmer
0.0015, Perdition's Blade
0.0015, Razorpetal Lasher
0.0015, Gadgetzan Ferryman
0.0012, Mind Control
0.0012, Worgen Infiltrator
0.0012, Lightwarden
0.0012, Temple Enforcer
0.0012, Injured Blademaster
0.0012, Archbishop Benedictus
0.0012, Awaken the Makers
0.0012, Shifting Shade
0.0012, Nerubian Prophet
0.0012, Prince Taldaram
0.0012, Al'Akir the Windlord
0.0012, Far Sight
0.0012, White Eyes
0.0012, Madam Goya
0.0012, Hallazeal the Ascended
0.0011, Hemet, Jungle Hunter
0.0010, Obsidian Shard
0.0010, Shiv
0.0010, Sprint
0.0010, The Caverns Below
0.0010, Stonetusk Boar
0.0010, Blood Knight
0.0010, Sanguine Reveler
0.0010, Unwilling Sacrifice
0.0010, Validated Doomsayer
0.0010, Corrupting Mist
0.0010, Bane of Doom
0.0010, Kabal Trafficker
0.0010, Psych-o-Tron
0.0010, Tar Lurker
0.0010, Sacrificial Pact
0.0010, Sense Demons
0.0010, Felfire Potion
0.0008, Potion of Polymorph
0.0008, Faceless Summoner
0.0008, Arcane Missiles
0.0008, Forbidden Flame
0.0008, Molten Giant
0.0006, Dark Arakkoa
0.0006, Evolving Spores
0.0006, Claw
0.0006, Naturalize
0.0006, Soul of the Forest
0.0006, Starfall
0.0006, Strongshell Scavenger
0.0006, Moonfire
0.0006, Shellshifter
0.0006, Grim Necromancer
0.0006, Embrace the Shadow
0.0006, Leatherclad Hogleader
0.0006, Harvest Golem
0.0006, Polluted Hoarder
0.0006, Acolyte of Agony
0.0006, Volatile Elemental
0.0006, Shallow Gravedigger
0.0005, Grave Shambler
0.0005, Shadow Rager
0.0005, Journey Below
0.0005, Master of Disguise
0.0005, Doomcaller
0.0005, Undercity Huckster
0.0005, Ethereal Peddler
0.0005, Bilefin Tidehunter
0.0005, Arfus
0.0005, Tomb Lurker
