total decks: 1114
96, Bloodreaver Gul'dan
92, Kirin Tor Mage
91, Rallying Blade
89, Scavenging Hyena
89, Cabalist's Tome
87, Kabal Crystal Runner
87, Defile
86, Unleash the Hounds
84, Primordial Drake
84, Druid of the Swarm
83, Righteous Protector
82, Tracking
81, Corpsetaker
81, Siphon Soul
80, Power of the Wild
80, Mark of Y'Shaarj
80, Enchanted Raven
80, Hydrologist
79, Thrall, Deathseer
78, Molten Reflection
78, Eternal Servitude
76, Twilight Drake
76, Circle of Healing
76, Abyssal Enforcer
75, Spikeridged Steed
73, Obsidian Statue
72, Mistress of Mixtures
72, Shadow Essence
69, Cairne Bloodhoof
68, Living Mana
68, Auchenai Soulpriest
67, Kun the Forgotten King
67, Savage Roar
66, Blood Razor
65, Deadly Shot
65, Mirror Entity
64, Polymorph
64, Execute
63, Barnes
63, Gnomish Inventor
63, Kabal Talonpriest
62, Dire Wolf Alpha
62, Holy Nova
61, Sleep with the Fishes
59, Ice Barrier
57, Argent Squire
57, Blessing of Kings
57, Plague Scientist
57, Earthen Ring Farseer
55, Archmage Antonidas
55, Drain Soul
55, Slam
54, Rockpool Hunter
54, Armorsmith
54, Battle Rage
53, Alexstrasza
53, Crypt Lord
52, Murloc Warleader
52, Murloc Tidecaller
52, Gentle Megasaur
52, Vilefin Inquisitor
52, Twisting Nether
52, Shield Block
50, Sunkeeper Tarim
48, Y'Shaarj, Rage Unbound
48, Blazecaller
46, Flamestrike
46, Xaril, Poisoned Mind
45, Frost Lich Jaina
45, Open the Waygate
45, Shadowcaster
45, Hallucination
44, Ysera
44, Meteor
44, Arcane Giant
44, Dread Corsair
43, Volcanic Potion
43, Tirion Fordring
43, Counterfeit Coin
43, Crystalweaver
43, Hellfire
42, Deathstalker Rexxar
42, Whirlwind
41, The Curator
40, Innervate
40, Eviscerate
38, Jeweled Macaw
38, Preparation
38, Kor'kron Elite
38, Frothing Berserker
38, Brawl
36, Water Elemental
36, Truesilver Champion
36, Aldor Peacekeeper
36, Gadgetzan Auctioneer
36, N'Zoth's First Mate
35, Grimscale Chum
35, Argent Commander
35, Tainted Zealot
35, Dead Man's Hand
34, Servant of Kalimos
34, Netherspite Historian
33, Consecration
33, Drakonid Operative
33, Binding Heal
32, Stitched Tracker
32, Simulacrum
32, Arcanite Reaper
32, Upgrade!
32, Bloodsail Cultist
31, Holy Fire
31, Fiery War Axe
30, Stormwatcher
30, Smuggler's Run
29, Defender of Argus
29, Tol'vir Stoneshaper
29, Free From Amber
29, Fan of Knives
28, Divine Spirit
28, Shadow Bolt
27, Ghastly Conjurer
27, Elise the Trailblazer
27, Inner Fire
26, Fire Plume Phoenix
26, Mimic Pod
26, Ravaging Ghoul
26, Scourgelord Garrosh
26, Bring It On!
25, Tundra Rhino
25, Mass Dispel
25, Happy Ghoul
25, Vanish
25, Blood Imp
24, Crazed Alchemist
24, Finja, the Flying Star
24, Divine Favor
24, Equality
24, Mountain Giant
24, Direhorn Hatchling
23, Spellbender
23, Wickerflame Burnbristle
23, Shadowblade
22, Earthen Scales
22, Snowflipper Penguin
22, Gluttonous Ooze
22, Burgly Bully
22, Cabal Shadow Priest
22, Prince Valanar
22, Lightning Storm
22, Mountainfire Armor
21, Grimestreet Enforcer
20, Sea Giant
20, Kabal Courier
20, Dark Iron Dwarf
20, Silverware Golem
19, Gnomeferatu
18, N'Zoth, the Corruptor
18, Faceless Shambler
18, Bloodfury Potion
18, Howlfiend
18, Shield Slam
17, Thoughtsteal
17, Valeera the Hollow
17, Volcano
17, Possessed Villager
17, Treachery
15, Steam Surger
15, Coldlight Seer
15, Chillblade Champion
15, Jade Chieftain
14, Glacial Shard
14, Questing Adventurer
14, Sap
14, Alley Armorsmith
13, Pyros
12, Deathwing
12, Baron Geddon
12, Flame Geyser
12, Mortal Strike
11, The Black Knight
11, Hungry Crab
11, Hex
10, Deathwing, Dragonlord
10, Pilfered Power
10, Hunter's Mark
10, Igneous Elemental
10, Kabal Lackey
10, Small-Time Recruits
10, Abusive Sergeant
10, Uther of the Ebon Blade
10, Book Wyrm
10, Shadow Ascendant
10, Youthful Brewmaster
10, Ravenous Pterrordax
10, Lakkari Felhound
10, Bloodworm
9, Deathspeaker
9, Mana Bind
9, Pyroblast
9, Tortollan Shellraiser
9, Darkshire Librarian
9, Dread Infernal
9, Public Defender
8, Feral Rage
8, Rat Pack
8, Explosive Trap
8, Blessing of Might
8, Grimestreet Outfitter
8, Ivory Knight
8, Ragnaros, Lightlord
8, Ancient Watcher
8, Humongous Razorleaf
8, Purify
8, Disciple of C'Thun
8, C'Thun's Chosen
8, Sherazin, Corpse Flower
8, Bloodsail Raider
8, Heroic Strike
8, Blood To Ichor
7, Giant Anaconda
7, Bright-Eyed Scout
7, Malygos
7, Infested Wolf
7, Corpse Widow
7, Devilsaur Egg
7, Skelemancer
7, Grook Fu Master
7, Mindbreaker
7, Kabal Songstealer
6, Nesting Roc
6, Dispatch Kodo
6, Forbidden Healing
6, Crystalline Oracle
6, Deadly Poison
6, Shadow Sensei
6, Jungle Panther
6, Jade Shuriken
6, Jade Swarmer
6, Gadgetzan Ferryman
6, Fire Elemental
6, Krul the Unshackled
6, Fire Plume's Heart
5, Fiery Bat
5, Cult Master
5, Sindragosa
5, Blackguard
5, Nerubian Unraveler
5, Bone Drake
5, Mind Vision
5, Devour Mind
5, Forbidden Shaping
5, Lotus Assassin
5, Rattling Rascal
5, Master of Evolution
5, Hot Spring Guardian
5, Sunfury Protector
5, Shadowflame
5, Captain Greenskin
5, Bloodhoof Brave
4, Genzo, the Shark
4, Eater of Secrets
4, Ravasaur Runt
4, Freezing Trap
4, Cat Trick
4, Yogg-Saron, Hope's End
4, Steward of Darkshire
4, Murloc Tidehunter
4, Stampeding Kodo
4, Argent Protector
4, Meanstreet Marshal
4, Sword of Justice
4, Primalfin Lookout
4, Giant Wasp
4, Temple Enforcer
4, Injured Blademaster
4, Twin Emperor Vek'lor
4, C'Thun
4, Blade of C'Thun
4, Stonetusk Boar
4, Jinyu Waterspeaker
4, Lightning Bolt
4, Ancestral Spirit
4, Earth Elemental
4, Demonfire
4, Clutchmother Zavas
4, Succubus
4, Grommash Hellscream
4, Commanding Shout
4, Inner Rage
3, Big Game Hunter
3, Druid of the Claw
3, Knife Juggler
3, Flare
3, Venomstrike Trap
3, On the Hunt
3, Inkmaster Solia
3, Shimmering Tempest
3, Grimscale Oracle
3, Bluegill Warrior
3, Don Han'Cho
3, Lay on Hands
3, Hammer of Wrath
3, Acidic Swamp Ooze
3, Worgen Infiltrator
3, Lightwarden
3, Shifting Shade
3, Twilight Elder
3, Reckless Rocketeer
3, Obsidian Shard
3, Perdition's Blade
3, Shiv
3, Razorpetal Lasher
3, Spirit Echo
3, Kalimos, Primal Lord
3, Ironbeak Owl
3, Blastcrystal Potion
3, Summoning Portal
3, Meat Wagon
3, Lakkari Sacrifice
3, Blood-Queen Lana'thel
2, Dark Arakkoa
2, Claw
2, Strongshell Scavenger
2, Moonfire
2, Grim Necromancer
2, Timber Wolf
2, Terrorscale Stalker
2, Play Dead
2, Snake Trap
2, Cloaked Huntress
2, Snipe
2, Arcane Shot
2, Misdirection
2, Tol'vir Warden
2, Frozen Clone
2, Faceless Summoner
2, Arcane Missiles
2, Cone of Cold
2, Molten Giant
2, Howling Commander
2, Stand Against Darkness
2, Lost in the Jungle
2, Menagerie Magician
2, Auctionmaster Beardo
2, Infested Tauren
2, Frostwolf Warlord
2, Embrace the Shadow
2, Mind Control
2, Hemet, Jungle Hunter
2, Archbishop Benedictus
2, Awaken the Makers
2, Shadow Rager
2, Journey Below
2, Master of Disguise
2, Sprint
2, Ethereal Peddler
2, The Caverns Below
2, Bilefin Tidehunter
2, Tomb Lurker
2, Nerubian Prophet
2, Far Sight
2, Forbidden Ritual
2, Sanguine Reveler
2, Faceless Manipulator
2, Lord Jaraxxus
2, Sunwalker
2, Tar Lurker
2, Sense Demons
2, Arathi Weaponsmith
2, Forge of Souls
2, Sudden Genesis
2, Rotface
2, Rampage
2, Ancient Shieldbearer
2, Beckoner of Evil
2, Ticking Abomination
1, Evolving Spores
1, Naturalize
1, Soul of the Forest
1, Starfall
1, Shellshifter
1, Piranha Launcher
1, Trogg Beastrager
1, Professor Putricide
1, The Marsh Queen
1, Potion of Polymorph
1, Forbidden Flame
1, Arrogant Crusader
1, Lightfused Stegodon
1, Vinecleaver
1, Bolvar, Fireblood
1, Fight Promoter
1, Corpse Raiser
1, Leatherclad Hogleader
1, Harvest Golem
1, Polluted Hoarder
1, Acolyte of Agony
1, Volatile Elemental
1, Shallow Gravedigger
1, Grave Shambler
1, Doomcaller
1, Undercity Huckster
1, Arfus
1, Prince Taldaram
1, Al'Akir the Windlord
1, White Eyes
1, Madam Goya
1, Hallazeal the Ascended
1, Blood Knight
1, Unwilling Sacrifice
1, Validated Doomsayer
1, Corrupting Mist
1, Bane of Doom
1, Kabal Trafficker
1, Psych-o-Tron
1, Sacrificial Pact
1, Felfire Potion
1, Phantom Freebooter
1, Fool's Bane
