total decks: 1114
0.0356, Bloodsail Cultist, 2
0.0351, Kabal Crystal Runner, 2
0.0336, Shadow Visions, 2
0.0323, Abyssal Enforcer, 2
0.0319, Cabalist's Tome, 2
0.0319, Molten Reflection, 2
0.0312, Grimscale Chum, 2
0.0312, Aldor Peacekeeper, 2
0.0311, Fiery War Axe, 2
0.0304, Tracking, 1
0.0300, Y'Shaarj, Rage Unbound, 1
0.0298, Mistress of Mixtures, 2
0.0297, Argent Squire, 2
0.0294, Flamestrike, 1
0.0292, Smuggler's Run, 2
0.0292, N'Zoth, the Corruptor, 1
0.0289, Holy Nova, 1
0.0289, Bring It On!, 2
0.0287, Bloodlust, 1
0.0285, Mire Keeper, 1
0.0277, Twilight Drake, 2
0.0275, Ysera, 1
0.0274, Jeweled Macaw, 2
0.0274, Wild Pyromancer, 2
0.0273, Truesilver Champion, 2
0.0273, Consecration, 2
0.0272, Fire Fly, 1
0.0272, Shadow Word: Pain, 2
0.0267, Ravaging Ghoul, 2
0.0267, Dead Man's Hand, 2
0.0266, Dragonfire Potion, 2
0.0263, Novice Engineer, 2
0.0250, Druid of the Swarm, 2
0.0250, Mind Control Tech, 2
0.0247, Plague Scientist, 1
0.0245, Simulacrum, 1
0.0244, Mountainfire Armor, 2
0.0244, Dead Man's Hand, 1
0.0242, Mortal Coil, 1
0.0242, Earthen Ring Farseer, 2
0.0238, Mark of Y'Shaarj, 2
0.0238, Enchanted Raven, 2
0.0237, Tainted Zealot, 1
0.0232, Stonehill Defender, 1
0.0232, Xaril, Poisoned Mind, 1
0.0229, Meteor, 1
0.0225, Elise the Trailblazer, 1
0.0222, Drain Soul, 2
0.0222, Brawl, 2
0.0221, Volcanic Potion, 1
0.0220, Shadow Word: Death, 2
0.0214, Equality, 2
0.0214, Eternal Servitude, 2
0.0212, Devolve, 1
0.0212, Hellfire, 1
0.0208, Power of the Wild, 2
0.0208, Shadow Essence, 2
0.0202, Primordial Drake, 2
0.0202, Bittertide Hydra, 1
0.0202, Crystalweaver, 2
0.0200, Direhorn Hatchling, 2
0.0197, Obsidian Statue, 2
0.0196, Living Mana, 2
0.0196, Savage Roar, 2
0.0196, Polymorph, 2
0.0195, Divine Favor, 2
0.0195, Grimestreet Enforcer, 2
0.0195, Uther of the Ebon Blade, 1
0.0194, Southsea Captain, 1
0.0193, Cobalt Scalebane, 1
0.0191, Binding Heal, 1
0.0188, Dire Wolf Alpha, 1
0.0188, Mirror Entity, 2
0.0185, Shadow Word: Horror, 2
0.0185, Pint-Size Potion, 2
0.0183, Unleash the Hounds, 1
0.0183, Stitched Tracker, 1
0.0182, Twisting Nether, 2
0.0180, Southsea Deckhand, 1
0.0175, Crazed Alchemist, 1
0.0173, Dire Wolf Alpha, 2
0.0171, Servant of Kalimos, 2
0.0168, Holy Fire, 1
0.0163, Babbling Book, 1
0.0162, Potion of Madness, 2
0.0162, Twisting Nether, 1
0.0156, Truesilver Champion, 1
0.0156, Ragnaros, Lightlord, 1
0.0156, Alley Armorsmith, 2
0.0156, Shield Slam, 2
0.0156, Public Defender, 1
0.0155, Mirror Entity, 1
0.0155, Blizzard, 1
0.0152, Stitched Tracker, 2
0.0152, Savannah Highmane, 1
0.0152, Deadly Shot, 2
0.0151, Gluttonous Ooze, 1
0.0150, Power Word: Shield, 2
0.0150, Lightning Storm, 1
0.0147, Blazecaller, 2
0.0145, Kabal Talonpriest, 1
0.0145, Mass Dispel, 1
0.0143, Crypt Lord, 2
0.0141, Kabal Courier, 1
0.0141, Shadow Bolt, 1
0.0139, Ghastly Conjurer, 1
0.0139, Spellbender, 1
0.0139, Northshire Cleric, 2
0.0138, Spellbreaker, 2
0.0137, Tundra Rhino, 2
0.0136, Coldlight Seer, 2
0.0136, Spikeridged Steed, 1
0.0136, Rallying Blade, 1
0.0135, Argent Commander, 2
0.0134, Stormwatcher, 1
0.0133, Direhorn Hatchling, 1
0.0133, Fire Plume's Heart, 1
0.0132, Naga Corsair, 1
0.0131, Ice Block, 1
0.0131, Polymorph, 1
0.0131, Mistress of Mixtures, 1
0.0131, Prince Valanar, 1
0.0128, Arcane Giant, 2
0.0127, Cabal Shadow Priest, 1
0.0123, Counterspell, 1
0.0122, Radiant Elemental, 2
0.0121, Cold Blood, 1
0.0121, Blood Imp, 2
0.0121, Abyssal Enforcer, 1
0.0117, Chillblade Champion, 2
0.0114, Sea Giant, 1
0.0114, Firelands Portal, 1
0.0114, Water Elemental, 2
0.0113, Spreading Plague, 1
0.0113, Vicious Fledgling, 1
0.0112, Jade Chieftain, 1
0.0111, Defender of Argus, 2
0.0111, Happy Ghoul, 2
0.0111, Hellfire, 2
0.0111, Drain Soul, 1
0.0111, Captain Greenskin, 1
0.0111, Mortal Strike, 2
0.0111, Slam, 1
0.0110, Free From Amber, 1
0.0110, Kabal Talonpriest, 2
0.0107, Innervate, 2
0.0107, Tundra Rhino, 1
0.0106, Pyros, 1
0.0106, Shadowcaster, 1
0.0101, Netherspite Historian, 2
0.0101, Eviscerate, 2
0.0101, Silverware Golem, 2
0.0101, Doomguard, 1
0.0101, Howlfiend, 1
0.0098, Tol'vir Stoneshaper, 2
0.0098, Baron Geddon, 1
0.0098, Frostbolt, 1
0.0097, Consecration, 1
0.0097, Small-Time Recruits, 2
0.0097, Coldlight Oracle, 1
0.0096, Preparation, 2
0.0095, Mark of the Lotus, 1
0.0095, Twilight Drake, 1
0.0094, The Black Knight, 1
0.0093, Greater Healing Potion, 2
0.0092, Hungry Crab, 1
0.0091, Burgly Bully, 1
0.0091, Counterfeit Coin, 2
0.0091, Mountain Giant, 2
0.0091, Gnomeferatu, 2
0.0090, Cabalist's Tome, 1
0.0090, Arcane Intellect, 1
0.0089, Bloodsail Corsair, 1
0.0089, Bloodsail Raider, 2
0.0089, Heroic Strike, 2
0.0089, Battle Rage, 1
0.0089, Grommash Hellscream, 1
0.0089, Shield Slam, 1
0.0088, Abusive Sergeant, 2
0.0087, Volcano, 1
0.0086, Valeera the Hollow, 1
0.0086, Earthen Ring Farseer, 1
0.0085, Deathwing, 1
0.0082, Arcanologist, 1
0.0082, Fireball, 1
0.0081, Drakonid Operative, 2
0.0081, Bloodfury Potion, 2
0.0081, Voidwalker, 1
0.0080, Fire Plume Phoenix, 2
0.0078, Blessing of Might, 2
0.0078, Stampeding Kodo, 1
0.0078, Divine Favor, 1
0.0078, Grimestreet Outfitter, 2
0.0078, Aldor Peacekeeper, 1
0.0078, Forbidden Healing, 1
0.0076, Eaglehorn Bow, 1
0.0076, Defender of Argus, 1
0.0076, Hallucination, 1
0.0076, Shadowblade, 1
0.0076, Hallucination, 2
0.0075, Primalfin Totem, 1
0.0074, Mana Bind, 1
0.0074, Pyroblast, 1
0.0074, Medivh's Valet, 1
0.0071, Dark Iron Dwarf, 2
0.0071, Possessed Villager, 1
0.0071, Despicable Dreadlord, 1
0.0071, Shadow Bolt, 2
0.0071, Defile, 1
0.0071, Siphon Soul, 1
0.0071, Treachery, 2
0.0070, Glacial Shard, 2
0.0069, Holy Smite, 2
0.0069, Divine Spirit, 2
0.0069, Silence, 2
0.0069, Gadgetzan Auctioneer, 1
0.0067, Fiery War Axe, 1
0.0067, Blood To Ichor, 2
0.0067, Bloodhoof Brave, 1
0.0066, Faceless Shambler, 1
0.0066, Fan of Knives, 2
0.0065, Snowflipper Penguin, 2
0.0065, Water Elemental, 1
0.0065, Meteor, 2
0.0065, Volcanic Potion, 2
0.0065, Primordial Glyph, 1
0.0065, Tol'vir Stoneshaper, 1
0.0064, Don Han'Cho, 1
0.0064, Thoughtsteal, 1
0.0063, Burgly Bully, 2
0.0062, Lightning Storm, 2
0.0062, Hex, 2
0.0062, Volcano, 2
0.0061, Rat Pack, 2
0.0061, Hunter's Mark, 2
0.0061, Explosive Trap, 2
0.0061, Shadowcaster, 2
0.0061, Gadgetzan Auctioneer, 2
0.0061, Mountain Giant, 1
0.0061, Krul the Unshackled, 1
0.0061, Tainted Zealot, 2
0.0059, Power of the Wild, 1
0.0059, Deathwing, Dragonlord, 1
0.0058, Blessing of Kings, 1
0.0058, Grimscale Chum, 1
0.0058, Chillblade Champion, 1
0.0058, Grook Fu Master, 1
0.0058, Ivory Knight, 2
0.0058, Lay on Hands, 1
0.0058, Inner Fire, 2
0.0057, Steam Surger, 2
0.0057, Doppelgangster, 1
0.0057, Argent Squire, 1
0.0056, Dark Iron Dwarf, 1
0.0055, Sea Giant, 2
0.0053, Earthen Scales, 2
0.0053, Igneous Elemental, 2
0.0052, Mindbreaker, 1
0.0051, Nesting Roc, 1
0.0051, Mimic Pod, 1
0.0051, Sap, 1
0.0051, Vanish, 2
0.0051, Possessed Villager, 2
0.0051, Acherus Veteran, 1
0.0051, Ravenous Pterrordax, 2
0.0051, Shadowflame, 1
0.0051, Dread Infernal, 1
0.0051, Bloodworm, 2
0.0050, Loot Hoarder, 2
0.0050, Jinyu Waterspeaker, 1
0.0049, Mana Wyrm, 1
0.0049, Skelemancer, 2
0.0046, Infested Wolf, 1
0.0046, Corpse Widow, 2
0.0046, Flare, 1
0.0046, Dispatch Kodo, 2
0.0046, Book Wyrm, 1
0.0046, Spirit Lash, 2
0.0045, Stormwatcher, 2
0.0044, Mortal Strike, 1
0.0044, Shield Block, 1
0.0044, Forge of Souls, 1
0.0044, Commanding Shout, 2
0.0044, Whirlwind, 1
0.0044, Inner Rage, 2
0.0044, Sudden Genesis, 1
0.0044, Rotface, 1
0.0044, Blood To Ichor, 1
0.0044, Ravaging Ghoul, 1
0.0044, Armorsmith, 1
0.0042, Swipe, 1
0.0041, Malygos, 1
0.0041, Flame Geyser, 2
0.0041, Flamestrike, 2
0.0041, Frost Nova, 1
0.0041, Sindragosa, 1
0.0041, Ghastly Conjurer, 2
0.0041, Blazecaller, 1
0.0041, Circle of Healing, 2
0.0041, Tortollan Shellraiser, 1
0.0041, Kabal Songstealer, 1
0.0041, Inner Fire, 1
0.0040, Shadowstep, 1
0.0040, Mimic Pod, 2
0.0040, Sherazin, Corpse Flower, 1
0.0040, Howlfiend, 2
0.0040, Lakkari Felhound, 2
0.0040, Darkshire Librarian, 2
0.0040, Clutchmother Zavas, 1
0.0039, Steward of Darkshire, 2
0.0039, Murloc Tidehunter, 2
0.0039, Argent Protector, 2
0.0039, Equality, 1
0.0039, Meanstreet Marshal, 2
0.0039, Sword of Justice, 2
0.0039, Blackguard, 2
0.0039, Grook Fu Master, 2
0.0039, Auctionmaster Beardo, 1
0.0039, Ivory Knight, 1
0.0038, Faceless Shambler, 2
0.0037, Jade Spirit, 1
0.0037, Twin Emperor Vek'lor, 1
0.0037, C'Thun, 1
0.0037, Disciple of C'Thun, 2
0.0037, C'Thun's Chosen, 2
0.0037, Rattling Rascal, 1
0.0037, Spirit Echo, 1
0.0037, Jade Chieftain, 2
0.0037, Fire Elemental, 2
0.0037, Kalimos, Primal Lord, 1
0.0036, Feral Rage, 1
0.0035, Devilsaur Egg, 2
0.0035, Holy Nova, 2
0.0035, Counterfeit Coin, 1
0.0035, SI:7 Agent, 1
0.0033, Yogg-Saron, Hope's End, 1
0.0033, Kabal Lackey, 1
0.0032, Eater of Secrets, 1
0.0032, Primalfin Lookout, 2
0.0031, Deathspeaker, 1
0.0030, Crypt Lord, 1
0.0030, Pilfered Power, 2
0.0030, Hunter's Mark, 1
0.0030, Fiery Bat, 2
0.0030, Jeweled Macaw, 1
0.0030, Infested Wolf, 2
0.0030, Hungry Crab, 2
0.0030, Freezing Trap, 2
0.0030, Cat Trick, 2
0.0030, Mindbreaker, 2
0.0030, Deadly Poison, 1
0.0030, Questing Adventurer, 2
0.0030, Deathspeaker, 2
0.0030, Crystalweaver, 1
0.0030, Ironbeak Owl, 1
0.0030, Treachery, 1
0.0030, Lakkari Sacrifice, 1
0.0030, Blood-Queen Lana'thel, 1
0.0029, Obsidian Statue, 1
0.0029, Drakonid Operative, 1
0.0029, Devour Mind, 1
0.0029, Free From Amber, 2
0.0029, Priest of the Feast, 2
0.0029, Shadow Ascendant, 2
0.0028, Cult Master, 2
0.0026, Youthful Brewmaster, 2
0.0025, Ravasaur Runt, 2
0.0025, Kabal Lackey, 2
0.0025, Spellbender, 2
0.0025, Inkmaster Solia, 1
0.0025, Nerubian Unraveler, 2
0.0025, Infested Tauren, 1
0.0025, Lotus Assassin, 1
0.0025, Vanish, 1
0.0025, Mana Tide Totem, 1
0.0025, Master of Evolution, 2
0.0025, Hot Spring Guardian, 2
0.0025, Lightning Bolt, 2
0.0025, Ancestral Spirit, 2
0.0025, Earth Elemental, 2
0.0024, Innervate, 1
0.0024, Earthen Scales, 1
0.0024, Genzo, the Shark, 1
0.0023, Eternal Servitude, 1
0.0023, Crystalline Oracle, 1
0.0023, Netherspite Historian, 1
0.0023, Divine Spirit, 1
0.0023, Ancient Watcher, 2
0.0023, Humongous Razorleaf, 2
0.0023, Purify, 2
0.0023, Mind Blast, 2
0.0022, Bright-Eyed Scout, 2
0.0022, Happy Ghoul, 1
0.0022, Acidic Swamp Ooze, 1
0.0022, Phantom Freebooter, 1
0.0022, Arathi Weaponsmith, 2
0.0022, Fool's Bane, 1
0.0022, Bloodhoof Brave, 2
0.0022, Rampage, 2
0.0022, Public Defender, 2
0.0022, Ancient Shieldbearer, 2
0.0022, Beckoner of Evil, 2
0.0022, Sleep with the Fishes, 1
0.0022, Ticking Abomination, 2
0.0020, Plague Scientist, 2
0.0020, Shadowblade, 2
0.0020, Vilespine Slayer, 1
0.0020, Forbidden Ritual, 1
0.0020, Darkshire Councilman, 1
0.0020, Sunfury Protector, 2
0.0020, Bloodfury Potion, 1
0.0020, Demonfire, 2
0.0020, Succubus, 2
0.0020, Lakkari Felhound, 1
0.0020, Dread Infernal, 2
0.0020, Soulfire, 1
0.0020, Faceless Manipulator, 1
0.0020, Lord Jaraxxus, 1
0.0020, Sunwalker, 1
0.0019, Grimscale Oracle, 1
0.0019, Righteous Protector, 1
0.0019, Grimscale Oracle, 2
0.0019, Bluegill Warrior, 2
0.0019, Bluegill Warrior, 1
0.0019, Arrogant Crusader, 1
0.0019, Howling Commander, 2
0.0019, Lightfused Stegodon, 1
0.0019, Stand Against Darkness, 2
0.0019, Lost in the Jungle, 2
0.0019, Cult Master, 1
0.0019, Vinecleaver, 1
0.0019, Menagerie Magician, 2
0.0019, Bolvar, Fireblood, 1
0.0019, Blackguard, 1
0.0019, Skelemancer, 1
0.0019, Fight Promoter, 1
0.0019, Corpsetaker, 1
0.0019, Grimestreet Enforcer, 1
0.0019, Hammer of Wrath, 2
0.0019, Coldlight Seer, 1
0.0019, Frostwolf Warlord, 2
0.0019, Forbidden Healing, 2
0.0019, Corpse Raiser, 1
0.0019, Hammer of Wrath, 1
0.0019, Bone Drake, 2
0.0018, Crazed Alchemist, 2
0.0018, Big Game Hunter, 1
0.0018, Druid of the Claw, 1
0.0018, Giant Anaconda, 2
0.0017, Bone Drake, 1
0.0017, Thoughtsteal, 2
0.0017, Curious Glimmerroot, 2
0.0017, Auchenai Soulpriest, 2
0.0016, Frozen Clone, 1
0.0016, Flame Geyser, 1
0.0016, Cone of Cold, 1
0.0016, Arcane Giant, 1
0.0015, Nesting Roc, 2
0.0015, Corpse Widow, 1
0.0015, Knife Juggler, 1
0.0015, Fiery Bat, 1
0.0015, Venomstrike Trap, 1
0.0015, Bearshark, 1
0.0015, Piranha Launcher, 1
0.0015, Timber Wolf, 2
0.0015, Terrorscale Stalker, 2
0.0015, Houndmaster, 1
0.0015, Play Dead, 2
0.0015, Trogg Beastrager, 1
0.0015, Kindly Grandmother, 1
0.0015, On the Hunt, 1
0.0015, Scavenging Hyena, 1
0.0015, Venomstrike Trap, 2
0.0015, Snake Trap, 2
0.0015, Cloaked Huntress, 2
0.0015, Professor Putricide, 1
0.0015, Snipe, 2
0.0015, Arcane Shot, 2
0.0015, On the Hunt, 2
0.0015, Misdirection, 2
0.0015, The Marsh Queen, 1
0.0015, Tol'vir Warden, 2
0.0015, Fan of Knives, 1
0.0015, Shadow Sensei, 2
0.0015, Jungle Panther, 2
0.0015, Twilight Elder, 1
0.0015, Reckless Rocketeer, 1
0.0015, Jade Shuriken, 2
0.0015, Jade Swarmer, 2
0.0015, Perdition's Blade, 1
0.0015, Razorpetal Lasher, 1
0.0015, Gadgetzan Ferryman, 2
0.0012, Living Mana, 1
0.0012, Mind Control, 1
0.0012, Giant Wasp, 1
0.0012, Forbidden Shaping, 2
0.0012, Mind Vision, 2
0.0012, Temple Enforcer, 2
0.0012, Injured Blademaster, 2
0.0012, Archbishop Benedictus, 1
0.0012, Awaken the Makers, 1
0.0012, Jade Lightning, 1
0.0012, Master of Evolution, 1
0.0012, Rattling Rascal, 2
0.0012, Nerubian Prophet, 2
0.0012, Prince Taldaram, 1
0.0012, Hex, 1
0.0012, Maelstrom Portal, 1
0.0012, Al'Akir the Windlord, 1
0.0012, Far Sight, 2
0.0012, White Eyes, 1
0.0012, Madam Goya, 1
0.0012, Hallazeal the Ascended, 1
0.0012, Hot Spring Guardian, 1
0.0011, Hemet, Jungle Hunter, 1
0.0010, Blade of C'Thun, 1
0.0010, Questing Adventurer, 1
0.0010, Sprint, 1
0.0010, The Caverns Below, 1
0.0010, Stonetusk Boar, 2
0.0010, Sap, 2
0.0010, Blood Knight, 1
0.0010, Sanguine Reveler, 2
0.0010, Argent Commander, 1
0.0010, Blood Imp, 1
0.0010, Devilsaur Egg, 1
0.0010, Darkshire Librarian, 1
0.0010, Knife Juggler, 2
0.0010, Blastcrystal Potion, 1
0.0010, Sunfury Protector, 1
0.0010, Unwilling Sacrifice, 1
0.0010, Summoning Portal, 1
0.0010, Validated Doomsayer, 1
0.0010, Meat Wagon, 1
0.0010, Corrupting Mist, 1
0.0010, Bane of Doom, 1
0.0010, Kabal Trafficker, 1
0.0010, Flame Imp, 1
0.0010, Gnomeferatu, 1
0.0010, Psych-o-Tron, 1
0.0010, Summoning Portal, 2
0.0010, Tar Lurker, 2
0.0010, Meat Wagon, 2
0.0010, Blastcrystal Potion, 2
0.0010, Sacrificial Pact, 1
0.0010, Sense Demons, 2
0.0010, Felfire Potion, 1
0.0008, Kabal Crystal Runner, 1
0.0008, Potion of Polymorph, 1
0.0008, Shimmering Tempest, 1
0.0008, Faceless Summoner, 2
0.0008, Arcane Missiles, 2
0.0008, Steam Surger, 1
0.0008, Forbidden Flame, 1
0.0008, Ice Barrier, 2
0.0008, Sorcerer's Apprentice, 1
0.0008, Molten Giant, 2
0.0008, Shimmering Tempest, 2
0.0008, Simulacrum, 2
0.0006, Giant Anaconda, 1
0.0006, Dark Arakkoa, 2
0.0006, Savage Roar, 1
0.0006, Evolving Spores, 1
0.0006, Claw, 2
0.0006, Feral Rage, 2
0.0006, Naturalize, 1
0.0006, Soul of the Forest, 1
0.0006, Jade Blossom, 1
0.0006, Starfall, 1
0.0006, Bright-Eyed Scout, 1
0.0006, Ultimate Infestation, 1
0.0006, Strongshell Scavenger, 2
0.0006, Moonfire, 2
0.0006, Shellshifter, 1
0.0006, Grim Necromancer, 2
0.0006, Embrace the Shadow, 2
0.0006, Mind Vision, 1
0.0006, Worgen Infiltrator, 1
0.0006, Leatherclad Hogleader, 1
0.0006, Harvest Golem, 1
0.0006, Lightwarden, 1
0.0006, Polluted Hoarder, 1
0.0006, Acolyte of Agony, 1
0.0006, Worgen Infiltrator, 2
0.0006, Giant Wasp, 2
0.0006, Lightwarden, 2
0.0006, Book Wyrm, 2
0.0006, Holy Fire, 2
0.0006, Forbidden Shaping, 1
0.0006, Shifting Shade, 2
0.0006, Tortollan Shellraiser, 2
0.0006, Crystalline Oracle, 2
0.0006, Volatile Elemental, 1
0.0006, Shallow Gravedigger, 1
0.0006, Shifting Shade, 1
0.0005, Grave Shambler, 1
0.0005, Shadow Rager, 2
0.0005, Journey Below, 2
0.0005, Nerubian Unraveler, 1
0.0005, Master of Disguise, 2
0.0005, Blade of C'Thun, 2
0.0005, Doomcaller, 1
0.0005, Obsidian Shard, 2
0.0005, Shiv, 2
0.0005, Obsidian Shard, 1
0.0005, Undercity Huckster, 1
0.0005, Ethereal Peddler, 2
0.0005, Shiv, 1
0.0005, Bilefin Tidehunter, 2
0.0005, Arfus, 1
0.0005, Tomb Lurker, 2
