total decks: 1114
0.0386, Mistress of Mixtures
0.0386, Tirion Fordring
0.0377, Druid of the Swarm
0.0377, Deathstalker Rexxar
0.0377, Mirror Entity
0.0377, Righteous Protector
0.0368, The Curator
0.0368, Flamestrike
0.0368, Spikeridged Steed
0.0368, Corpsetaker
0.0368, Eternal Servitude
0.0359, Mark of Y'Shaarj
0.0359, Enchanted Raven
0.0359, Polymorph
0.0359, Hydrologist
0.0350, Dire Wolf Alpha
0.0350, Molten Reflection
0.0350, Obsidian Statue
0.0323, Meteor
0.0323, Shadow Essence
0.0314, Living Mana
0.0314, Volcanic Potion
0.0305, Savage Roar
0.0305, Twisting Nether
0.0296, Binding Heal
0.0296, Shadowcaster
0.0296, Earthen Ring Farseer
0.0296, Drain Soul
0.0296, Blood Razor
0.0287, Argent Squire
0.0287, Hellfire
0.0287, Execute
0.0278, Simulacrum
0.0278, Sleep with the Fishes
0.0269, Blessing of Kings
0.0269, Holy Fire
0.0269, Hallucination
0.0269, Slam
0.0260, Crypt Lord
0.0260, Tainted Zealot
0.0260, Battle Rage
0.0251, Armorsmith
0.0251, Brawl
0.0242, Elise the Trailblazer
0.0242, Rockpool Hunter
0.0242, Shield Block
0.0233, Blazecaller
0.0233, Murloc Warleader
0.0233, Murloc Tidecaller
0.0233, Gentle Megasaur
0.0233, Vilefin Inquisitor
0.0233, Scourgelord Garrosh
0.0224, Mass Dispel
0.0224, Counterfeit Coin
0.0215, Finja, the Flying Star
0.0215, Free From Amber
0.0215, Gadgetzan Auctioneer
0.0206, Arcane Giant
0.0206, Wickerflame Burnbristle
0.0206, Crystalweaver
0.0206, Dead Man's Hand
0.0197, Innervate
0.0197, Gluttonous Ooze
0.0197, Stitched Tracker
0.0197, Water Elemental
0.0197, Ghastly Conjurer
0.0197, Dread Corsair
0.0197, Truesilver Champion
0.0197, Cabal Shadow Priest
0.0197, Prince Valanar
0.0197, Whirlwind
0.0189, Crazed Alchemist
0.0189, Stormwatcher
0.0189, Shadow Bolt
0.0180, Jeweled Macaw
0.0180, Spellbender
0.0180, Kabal Courier
0.0180, Aldor Peacekeeper
0.0180, Eviscerate
0.0171, Consecration
0.0171, Grimscale Chum
0.0171, Netherspite Historian
0.0171, Drakonid Operative
0.0171, Shadowblade
0.0171, Preparation
0.0171, Kor'kron Elite
0.0171, Frothing Berserker
0.0162, Defender of Argus
0.0162, Tol'vir Stoneshaper
0.0162, N'Zoth, the Corruptor
0.0162, Argent Commander
0.0162, Mimic Pod
0.0162, N'Zoth's First Mate
0.0153, Burgly Bully
0.0153, Servant of Kalimos
0.0153, Inner Fire
0.0153, Valeera the Hollow
0.0153, Lightning Storm
0.0153, Fiery War Axe
0.0144, Tundra Rhino
0.0144, Divine Spirit
0.0144, Fan of Knives
0.0144, Arcanite Reaper
0.0144, Upgrade!
0.0144, Bloodsail Cultist
0.0135, Sea Giant
0.0135, Smuggler's Run
0.0135, Vanish
0.0135, Mountain Giant
0.0135, Direhorn Hatchling
0.0126, Divine Favor
0.0126, Thoughtsteal
0.0126, Happy Ghoul
0.0126, Howlfiend
0.0126, Ravaging Ghoul
0.0117, Earthen Scales
0.0117, Pyros
0.0117, Equality
0.0117, Fire Plume Phoenix
0.0117, Dark Iron Dwarf
0.0117, Faceless Shambler
0.0117, Blood Imp
0.0117, Bring It On!
0.0108, Deathwing
0.0108, Baron Geddon
0.0108, Sap
0.0108, Jade Chieftain
0.0108, Volcano
0.0108, Possessed Villager
0.0099, Snowflipper Penguin
0.0099, The Black Knight
0.0099, Grimestreet Enforcer
0.0099, Mountainfire Armor
0.0099, Shield Slam
0.0090, Deathwing, Dragonlord
0.0090, Uther of the Ebon Blade
0.0090, Silverware Golem
0.0090, Bloodfury Potion
0.0090, Gnomeferatu
0.0090, Treachery
0.0081, Hungry Crab
0.0081, Mana Bind
0.0081, Pyroblast
0.0081, Chillblade Champion
0.0081, Book Wyrm
0.0072, Steam Surger
0.0072, Coldlight Seer
0.0072, Ragnaros, Lightlord
0.0072, Tortollan Shellraiser
0.0072, Questing Adventurer
0.0072, Sherazin, Corpse Flower
0.0072, Public Defender
0.0063, Feral Rage
0.0063, Malygos
0.0063, Kabal Lackey
0.0063, Flame Geyser
0.0063, Glacial Shard
0.0063, Kabal Songstealer
0.0063, Dread Infernal
0.0063, Mortal Strike
0.0063, Alley Armorsmith
0.0054, Deathspeaker
0.0054, Hunter's Mark
0.0054, Deadly Poison
0.0054, Hex
0.0054, Lakkari Felhound
0.0054, Krul the Unshackled
0.0054, Fire Plume's Heart
0.0045, Pilfered Power
0.0045, Infested Wolf
0.0045, Nesting Roc
0.0045, Igneous Elemental
0.0045, Sindragosa
0.0045, Small-Time Recruits
0.0045, Abusive Sergeant
0.0045, Grook Fu Master
0.0045, Ivory Knight
0.0045, Forbidden Healing
0.0045, Mindbreaker
0.0045, Crystalline Oracle
0.0045, Devour Mind
0.0045, Shadow Ascendant
0.0045, Youthful Brewmaster
0.0045, Lotus Assassin
0.0045, Ravenous Pterrordax
0.0045, Shadowflame
0.0045, Darkshire Librarian
0.0045, Bloodworm
0.0045, Captain Greenskin
0.0045, Blood To Ichor
0.0036, Giant Anaconda
0.0036, Bright-Eyed Scout
0.0036, Genzo, the Shark
0.0036, Eater of Secrets
0.0036, Rat Pack
0.0036, Corpse Widow
0.0036, Explosive Trap
0.0036, Devilsaur Egg
0.0036, Yogg-Saron, Hope's End
0.0036, Skelemancer
0.0036, Blessing of Might
0.0036, Stampeding Kodo
0.0036, Grimestreet Outfitter
0.0036, Bone Drake
0.0036, Ancient Watcher
0.0036, Humongous Razorleaf
0.0036, Purify
0.0036, Twin Emperor Vek'lor
0.0036, C'Thun
0.0036, Disciple of C'Thun
0.0036, C'Thun's Chosen
0.0036, Rattling Rascal
0.0036, Jinyu Waterspeaker
0.0036, Clutchmother Zavas
0.0036, Bloodsail Raider
0.0036, Heroic Strike
0.0036, Grommash Hellscream
0.0036, Bloodhoof Brave
0.0027, Big Game Hunter
0.0027, Druid of the Claw
0.0027, Fiery Bat
0.0027, Flare
0.0027, Dispatch Kodo
0.0027, Cult Master
0.0027, Inkmaster Solia
0.0027, Blackguard
0.0027, Don Han'Cho
0.0027, Nerubian Unraveler
0.0027, Lay on Hands
0.0027, Mind Vision
0.0027, Acidic Swamp Ooze
0.0027, Giant Wasp
0.0027, Forbidden Shaping
0.0027, Shadow Sensei
0.0027, Jungle Panther
0.0027, Blade of C'Thun
0.0027, Twilight Elder
0.0027, Reckless Rocketeer
0.0027, Jade Shuriken
0.0027, Jade Swarmer
0.0027, Perdition's Blade
0.0027, Razorpetal Lasher
0.0027, Gadgetzan Ferryman
0.0027, Master of Evolution
0.0027, Spirit Echo
0.0027, Hot Spring Guardian
0.0027, Fire Elemental
0.0027, Kalimos, Primal Lord
0.0027, Sunfury Protector
0.0027, Ironbeak Owl
0.0027, Lakkari Sacrifice
0.0027, Blood-Queen Lana'thel
0.0018, Ravasaur Runt
0.0018, Knife Juggler
0.0018, Venomstrike Trap
0.0018, On the Hunt
0.0018, Freezing Trap
0.0018, Cat Trick
0.0018, Frozen Clone
0.0018, Shimmering Tempest
0.0018, Cone of Cold
0.0018, Steward of Darkshire
0.0018, Murloc Tidehunter
0.0018, Grimscale Oracle
0.0018, Bluegill Warrior
0.0018, Argent Protector
0.0018, Meanstreet Marshal
0.0018, Sword of Justice
0.0018, Auctionmaster Beardo
0.0018, Infested Tauren
0.0018, Hammer of Wrath
0.0018, Primalfin Lookout
0.0018, Mind Control
0.0018, Worgen Infiltrator
0.0018, Lightwarden
0.0018, Temple Enforcer
0.0018, Injured Blademaster
0.0018, Hemet, Jungle Hunter
0.0018, Archbishop Benedictus
0.0018, Awaken the Makers
0.0018, Shifting Shade
0.0018, Obsidian Shard
0.0018, Shiv
0.0018, Sprint
0.0018, The Caverns Below
0.0018, Stonetusk Boar
0.0018, Lightning Bolt
0.0018, Ancestral Spirit
0.0018, Earth Elemental
0.0018, Forbidden Ritual
0.0018, Demonfire
0.0018, Succubus
0.0018, Blastcrystal Potion
0.0018, Faceless Manipulator
0.0018, Lord Jaraxxus
0.0018, Summoning Portal
0.0018, Meat Wagon
0.0018, Sunwalker
0.0018, Forge of Souls
0.0018, Commanding Shout
0.0018, Inner Rage
0.0018, Sudden Genesis
0.0018, Rotface
0.0009, Dark Arakkoa
0.0009, Evolving Spores
0.0009, Claw
0.0009, Naturalize
0.0009, Soul of the Forest
0.0009, Starfall
0.0009, Strongshell Scavenger
0.0009, Moonfire
0.0009, Shellshifter
0.0009, Grim Necromancer
0.0009, Piranha Launcher
0.0009, Timber Wolf
0.0009, Terrorscale Stalker
0.0009, Play Dead
0.0009, Trogg Beastrager
0.0009, Snake Trap
0.0009, Cloaked Huntress
0.0009, Professor Putricide
0.0009, Snipe
0.0009, Arcane Shot
0.0009, Misdirection
0.0009, The Marsh Queen
0.0009, Tol'vir Warden
0.0009, Potion of Polymorph
0.0009, Faceless Summoner
0.0009, Arcane Missiles
0.0009, Forbidden Flame
0.0009, Molten Giant
0.0009, Arrogant Crusader
0.0009, Howling Commander
0.0009, Lightfused Stegodon
0.0009, Stand Against Darkness
0.0009, Lost in the Jungle
0.0009, Vinecleaver
0.0009, Menagerie Magician
0.0009, Bolvar, Fireblood
0.0009, Fight Promoter
0.0009, Frostwolf Warlord
0.0009, Corpse Raiser
0.0009, Embrace the Shadow
0.0009, Leatherclad Hogleader
0.0009, Harvest Golem
0.0009, Polluted Hoarder
0.0009, Acolyte of Agony
0.0009, Volatile Elemental
0.0009, Shallow Gravedigger
0.0009, Grave Shambler
0.0009, Shadow Rager
0.0009, Journey Below
0.0009, Master of Disguise
0.0009, Doomcaller
0.0009, Undercity Huckster
0.0009, Ethereal Peddler
0.0009, Bilefin Tidehunter
0.0009, Arfus
0.0009, Tomb Lurker
0.0009, Nerubian Prophet
0.0009, Prince Taldaram
0.0009, Al'Akir the Windlord
0.0009, Far Sight
0.0009, White Eyes
0.0009, Madam Goya
0.0009, Hallazeal the Ascended
0.0009, Blood Knight
0.0009, Sanguine Reveler
0.0009, Unwilling Sacrifice
0.0009, Validated Doomsayer
0.0009, Corrupting Mist
0.0009, Bane of Doom
0.0009, Kabal Trafficker
0.0009, Psych-o-Tron
0.0009, Tar Lurker
0.0009, Sacrificial Pact
0.0009, Sense Demons
0.0009, Felfire Potion
0.0009, Phantom Freebooter
0.0009, Arathi Weaponsmith
0.0009, Fool's Bane
0.0009, Rampage
0.0009, Ancient Shieldbearer
0.0009, Beckoner of Evil
0.0009, Ticking Abomination
