437, 54.78585714285715
43398, 53.97999999999998
41353, 55.49050000000001
1281, 55.42888888888891
296, 54.77267605633803
1261, 54.83924242424243
40428, 56.865
42822, 56.865
41305, 56.412
42707, 54.09909090909091
42711, 54.494285714285716
41137, 55.165
1073, 55.165
559, 55.34025773195874
896, 53.57
41126, 51.47
42525, 53.33
585, 52.627500000000005
40683, 55.2
606, 55.2
41304, 53.85
41259, 54.435
763, 55.33777777777777
42652, 53.85
40684, 53.8
38377, 51.925
455, 50.64
519, 50.495000000000005
39492, 50.64
39160, 50.495000000000005
42563, 50.64
814, 50.64
877, 50.35
1091, 50.35
45340, 55.57076388888885
41566, 49.107209302325565
41368, 38.27
41354, 38.27
41241, 53.32055555555555
41926, 46.652
811, 48.550000000000004
195, 55.97547619047619
39715, 54.56930555555556
748, 55.73282608695652
395, 53.010454545454536
1080, 47.30854545454545
41878, 52.80027777777778
41153, 50.758188976377966
41496, 50.844666666666676
40583, 55.91318181818181
315, 53.667931034482756
614, 49.896164383561626
662, 52.981200000000015
405, 54.38701298701299
113, 54.74344262295082
555, 50.849632352941185
39767, 53.61070588235296
39169, 48.58999999999998
42718, 47.4209090909091
39426, 48.66739130434781
43419, 51.121333333333354
192, 48.305465116279066
77, 51.198249999999994
40299, 55.64
40954, 52.32941176470589
38418, 45.73400000000001
366, 55.01800000000001
38505, 55.004999999999995
40297, 50.88514285714285
41158, 50.01333333333334
1659, 51.828244680851085
42754, 53.815
42784, 49.55070707070706
336, 51.479166666666664
1004, 51.02170731707318
41162, 51.10692307692307
587, 47.27895522388058
749, 52.47798969072168
621, 47.242068965517234
457, 47.244583333333324
1087, 52.114444444444445
41154, 52.05
41151, 52.144285714285715
41928, 54.22153846153846
41410, 51.66823529411765
40408, 53.23544827586211
40496, 52.17499999999999
40701, 52.07
40409, 53.31
41935, 51.98148148148149
41927, 48.185
43506, 50.54
38725, 51.52
564, 51.52
38413, 50.52
41168, 44.91977777777778
430, 44.75
251, 53.10016666666668
284, 51.402847682119244
41690, 44.74769230769231
43193, 44.42419354838708
1016, 45.62731707317073
1372, 46.52
41864, 55.13414634146341
41145, 55.208400000000005
476, 53.0
1063, 57.16692307692308
475, 56.84307692307693
41265, 57.16692307692308
40531, 56.613157894736844
42467, 55.361904761904746
38745, 55.34061224489796
890, 54.651860465116286
40803, 57.31208333333333
41243, 52.4978021978022
41245, 56.75148148148148
38227, 57.16692307692308
943, 56.605666666666664
41139, 55.395
42328, 55.9375
41327, 56.36333333333333
46102, 53.49097560975608
40636, 55.15999999999999
38911, 56.620000000000005
976, 58.230000000000004
453, 55.543749999999996
679, 54.460714285714296
510, 58.230000000000004
70, 56.4525
878, 55.88727272727272
40634, 56.727999999999994
724, 55.85726027397254
847, 52.74363636363636
242, 56.444
40371, 52.45466666666667
1371, 53.635000000000005
739, 57.489999999999995
40469, 52.81636363636364
40953, 55.24272727272728
1022, 55.695
40567, 50.2375
1167, 52.283
43127, 52.985555555555564
38496, 49.04722222222221
756, 51.05076923076923
42462, 55.69
281, 56.66555555555555
42948, 55.34
41945, 54.61
38843, 54.61
41912, 54.61
41859, 54.61
40577, 53.53
643, 53.53
40951, 52.612
42825, 50.583333333333336
39439, 50.644
1014, 52.58262626262628
43406, 50.975
38758, 50.77875
39269, 54.37
420, 55.251159420289866
40703, 49.06333333333333
42791, 54.69
45392, 54.05
38666, 50.117999999999995
40605, 50.86
594, 48.73333333333333
41260, 56.43076923076922
45314, 46.262
40617, 51.83
38784, 47.665
41111, 53.44714285714286
250, 46.34
41478, 48.215
496, 45.95
1037, 51.75659090909091
42909, 43.61
39554, 51.5478947368421
42439, 49.2675
42598, 54.29153846153846
40938, 53.48191256830602
1367, 53.473888888888894
42992, 53.6231034482759
40375, 53.94261682242991
42009, 54.990833333333335
40373, 53.64759776536315
42804, 54.468333333333334
1189, 53.778012820512835
38433, 53.951500000000024
42597, 54.25682926829268
40936, 53.951500000000024
43408, 53.64975757575759
41169, 53.36703703703704
1363, 53.48191256830602
1362, 52.612753623188404
38439, 57.45
308, 54.27031746031746
41177, 53.54090909090911
613, 53.135705128205174
841, 53.89125
40432, 52.69590909090911
42046, 53.37450000000003
1650, 53.10858974358978
40323, 53.64106870229012
237, 52.923384615384606
39442, 53.54685714285719
41176, 53.30089655172418
1366, 54.6304
279, 53.675639097744394
272, 54.37772727272728
41180, 52.599999999999994
30, 54.502142857142864
40929, 55.11428571428572
9, 53.469914529914554
545, 53.50505154639179
1365, 53.18699999999999
376, 51.132352941176464
1361, 51.451874999999994
40378, 52.13894736842105
41173, 50.67999999999999
42783, 51.27428571428571
41170, 52.946060606060605
1099, 53.623333333333335
932, 51.90083333333333
8, 53.44
39210, 52.37222222222223
42566, 53.59000000000001
906, 54.123333333333335
348, 55.73307692307692
994, 53.34
40613, 54.84
778, 54.84
1655, 53.290000000000006
41328, 52.473333333333336
38434, 52.406666666666666
38961, 54.15
42574, 50.74
1364, 52.295
605, 50.355000000000004
41925, 50.355000000000004
39468, 50.355000000000004
38569, 48.84
42596, 51.91
1109, 48.84
41885, 46.59
42633, 43.265
41494, 45.445
39034, 45.445
41524, 44.57
42785, 44.57
415, 40.212
306, 55.36652380952376
39698, 55.53985915492952
1117, 55.73840796019894
180, 55.073287671232826
268, 55.89279069767439
41217, 55.12483870967737
38876, 54.29636363636363
43028, 55.74283018867924
365, 55.244331550802094
38403, 55.859782608695646
40889, 55.87051724137932
40905, 55.61930769230771
42011, 53.37733333333335
45342, 52.91727272727271
667, 48.911249999999995
40437, 50.31679999999999
459, 56.43166666666667
904, 49.912499999999994
40441, 55.616
45338, 52.84052631578947
41212, 49.8038888888889
42780, 57.3
40695, 55.52
40464, 56.19
921, 55.52
38488, 50.4525
38857, 50.4525
38861, 54.04666666666666
38547, 50.4525
38868, 54.04666666666666
38863, 50.4525
445, 54.440000000000005
38393, 54.77
40698, 49.52
40697, 49.52
887, 54.09
38795, 53.96
1158, 46.700526315789475
791, 51.278749999999995
41218, 49.052499999999995
461, 47.88666666666668
41213, 53.3
391, 52.419999999999995
43392, 46.64
196, 45.22666666666667
573, 52.315
630, 50.775
39026, 52.75
39700, 52.75
41208, 48.923333333333325
41222, 46.715
38538, 48.22
648, 46.715
40696, 43.11333333333334
45366, 47.83
42781, 45.13
1651, 50.233636363636364
513, 55.0719540229885
38266, 55.372771084337344
42987, 55.21430379746835
1008, 55.527922077922064
38267, 55.028313253012044
39712, 54.96643678160918
1171, 55.55157894736841
41105, 55.71830985915492
40529, 54.96191011235955
40694, 55.19176470588234
40455, 54.96191011235955
42422, 57.21
629, 52.28823529411766
766, 55.06166666666666
39008, 55.663333333333334
41879, 53.666666666666664
40285, 55.059999999999995
40422, 52.71416666666667
38517, 56.68
41159, 51.51666666666667
46103, 48.00379310344829
45341, 52.77
41479, 49.14666666666667
189, 49.14666666666667
41331, 49.14666666666667
32, 48.58
505, 48.08
818, 47.58
40486, 47.58
404, 46.205
1141, 46.205
41841, 47.58
38722, 47.58
42743, 53.11277227722772
38452, 56.26714285714287
39740, 55.038103448275855
48, 53.07471698113205
974, 54.919999999999995
631, 54.58352941176471
1090, 55.60562500000001
43415, 52.44968749999999
1092, 53.09045454545453
38774, 52.27916666666667
40391, 54.17
469, 53.98307692307692
38454, 57.4
39380, 50.69799999999999
40393, 52.96999999999999
41191, 53.364
755, 56.41
950, 50.981249999999996
42658, 50.375454545454545
859, 48.4035294117647
1100, 49.39499999999998
42471, 48.92042553191488
40541, 49.359090909090895
45321, 56.19
993, 51.17133333333334
891, 54.083333333333336
147, 52.94
914, 49.31476190476191
290, 52.06333333333333
1142, 51.68
42642, 44.44499999999999
41873, 47.42499999999999
38447, 46.744
41876, 45.0725
592, 47.11
40957, 47.58
1019, 49.23857142857143
40537, 49.51499999999999
42391, 52.6
42670, 43.67
531, 48.245000000000005
777, 46.290000000000006
42565, 43.001999999999995
969, 45.16
38669, 47.1
43051, 45.16
45329, 41.342
759, 41.23
41871, 44.38
23, 44.38
40940, 44.38
41856, 42.10666666666666
43064, 42.10666666666666
38526, 43.24
41194, 43.22
163, 40.25
860, 40.25
40517, 40.25
304, 55.861875
38914, 55.286111111111104
511, 55.861875
28, 55.15473684210525
38920, 55.861875
654, 55.15473684210525
456, 56.626
401, 54.46176470588235
804, 55.394285714285715
999, 55.46750000000001
1007, 55.46750000000001
42698, 47.876363636363635
38530, 49.27142857142858
42327, 54.77
538, 54.66
596, 47.07071428571429
40574, 49.29142857142857
41890, 48.71
75, 46.348571428571425
1074, 46.20366666666666
42700, 46.59030303030303
41427, 50.89499999999999
400, 46.12931034482759
785, 46.595
41414, 46.395161290322584
39417, 52.79
43423, 45.863076923076925
38918, 47.895999999999994
338, 48.0925
38738, 51.03999999999999
42766, 45.20608695652174
1023, 45.61370370370371
43505, 44.21461538461539
546, 46.814545454545446
636, 45.08636363636364
42998, 44.5
40364, 44.5375
1026, 46.57
22, 46.57
41407, 46.57
42630, 46.775
1108, 46.44
38897, 39.67
38859, 39.67
42782, 32.08
